transaction_id,account_id,date,amount,merchant,raw_category
e83cdff9-78a1-4988-84e1-502aa76180c7,HHUY87534214483545,2023-05-05 09:38:29,2841.26,"bond, cooper and tucker",grocery
3e20718a-0bb9-48f6-9e4d-a214eb034c4e,YZOJ98839683825254,2023-02-10 12:32:18,2177.74,collins ltd,clothing
03ad702e-216a-4bcf-a616-dde4b388300a,GBTG53521517346606,2024-05-08 09:28:30,4821.27,thomas llc,fitness
e797f3ae-0cca-4c05-a1f6-19ed2c1882c9,RXSU92471575610801,2023-10-31 12:19:27,1187.67,evans-wright,savings
18e824e9-cb2f-4bc3-921b-f7334eada8d3,BZGA22123955121698,2023-12-09 03:16:41,1308.65,white-scott,transport
d5d9a385-2bb2-4cbc-9c79-4cdb74c88361,HEGE85414226326214,2024-11-29 03:49:59,1578.47,trujillo-banks,fitness
d145bd7f-d15b-4a37-905f-86aa974e8f83,IKGP15045196787788,2023-05-22 18:20:27,4005.08,ramsey inc,housing
98507072-7f44-4bca-9d3a-e1311b388581,ZBYC15913268423263,2023-10-18 01:13:45,3505.12,smith-morse,transport
1027fbf7-3877-40f0-9d99-d4c5cc96bf43,KLZI69033693105719,2024-10-11 22:31:38,3678.09,holmes inc,electronics
565c1e3f-6d1c-41d6-b3e0-4a38cdf0aaba,OHFG81545527876260,2023-02-13 01:53:44,1593.7,robinson-long,electronics
bce8e033-fb70-4bf3-95fd-46d7cfbfd796,FGKN40930999868919,2024-11-16 04:52:19,1363.42,"liu, garcia and clements",utilities
1eece891-5301-4fb9-a6ea-0949adab7b01,XLAP86796999938191,2023-10-21 05:00:04,378.06,gonzalez group,housing
8bbf1b30-9372-42e6-af20-6a9df9d18507,USJR74612319002415,2024-02-11 20:46:29,1017.55,baker-harrison,savings
f6f61488-d620-45f0-9253-b6f72328051e,KDPK86373533270289,2025-01-13 01:40:10,3900.79,williams-knox,savings
0bab8f53-c3a4-404f-b696-5c84cb08b605,TMNN86858431162106,2023-11-01 10:15:13,2925.62,"lopez, mays and davis",grocery
102f4f5c-55e3-4295-ac67-10bd97d46f61,LYCJ94739654310557,2024-05-28 01:41:37,781.28,"ferguson, horton and logan",housing
c1eecd7a-2428-485a-861d-e0171ee92d3b,PCVB30275960889586,2023-05-11 06:11:00,826.05,salazar-downs,housing
5eb38ef5-b240-40ca-ab05-61676a478ddf,TOTG58434231494521,2023-04-20 14:35:43,2332.95,nelson and sons,education
3e5f7e23-704c-49e2-aa3d-d7698dac210d,FLWR60620981804099,2023-08-11 22:05:14,2035.53,wright-quinn,clothing
22249813-0a6b-4e3d-94fd-0594ecf91245,SDKD41405085013474,2024-04-06 14:15:56,2681.94,hayes-smith,housing
a1d78199-d8ed-4649-8a82-673019977e2e,WFTW63641226472543,2024-01-28 03:23:58,4823.35,"garcia, anderson and patterson",electronics
28628b4e-c714-4549-a04a-1fe29cc8f772,WSXF45396042408174,2023-08-09 23:51:08,1042.14,leon inc,shopping
14aa3ca3-7ca9-468f-a12f-3b2104005940,WUIE53968527682091,2024-10-27 16:57:16,1545.0,molina plc,healthcare
ed174fdd-2dee-403e-81d9-6e9601a02047,RURD22466142809702,2023-05-07 08:10:07,1328.71,"martin, yang and moran",utilities
97feb937-a6d9-47a1-b4ec-fe8d16d1f5ca,ATYO90963515911753,2025-01-17 02:04:03,603.97,"williams, garrison and pierce",entertainment
b189727f-6a8d-4a70-88a2-a172e30cdee2,HDOB25337970860437,2023-03-10 23:29:19,792.29,"heath, anderson and williams",travel
79dbf407-c5c6-4b7d-8ad0-4982ceb28a32,YPLR72537172015333,2023-02-26 21:48:52,3431.84,murphy-daniels,clothing
24a167fd-34c6-4a9b-a07c-0594b13e655f,AAGF56964741331151,2023-12-15 09:18:14,4132.8,austin-mason,shopping
734eab10-85e9-454f-855c-f668a3cb9e18,TNQH94842266315430,2024-06-18 19:40:19,3485.91,"byrd, hodges and reid",healthcare
2caf3d2f-f026-4418-bd3f-bbec697ae294,STAG49131565366713,2024-10-02 04:12:35,206.45,gray-butler,electronics
98a547b2-09a1-4b34-b111-84e79c4c37b3,MJNW35145228232534,2023-12-17 23:11:39,4180.44,jackson inc,education
9caf4bfe-7ff8-42c6-b79a-566b2e1482be,QVKX29799349657758,2023-08-25 21:51:23,1642.33,bauer-white,education
d3946dc7-a08f-41c6-9688-8e84f346bbe7,HUHL21970640641231,2023-11-20 08:18:18,460.61,rubio plc,education
6b358d15-590c-4e67-8d1b-6d80c8575c8a,KIBE44783075016327,2024-01-19 06:19:35,1244.85,james inc,education
31208bde-3c52-468a-8ec6-1be5012b809e,UAGU49141052696364,2023-12-20 13:09:40,1781.94,allen-smith,transport
fa0f01a4-87bb-4f6d-bc92-0c731e14fe04,FOEX12645436768796,2023-07-22 00:16:27,2569.73,chavez and sons,travel
dcdbf14e-5ca5-4057-9e71-9a56187ebca4,PVJM72698630133327,2023-12-27 17:52:25,3387.53,brandt-callahan,food
81ee30e4-8a2b-466e-bc9d-c0d0c2d94cc9,TYRX82170267199614,2024-10-27 19:51:41,1304.53,anderson-cook,travel
a05ff5e6-c534-4e41-b6d6-dc3938227b0d,TJTD85147561603849,2023-11-24 12:56:08,4953.43,"hill, robinson and reynolds",transport
0d95ee72-46c3-4497-b546-9cb1a8c9aa31,KWEM06822879561410,2023-02-17 08:49:45,160.26,goodman llc,utilities
26331cc6-cbee-43e3-9cd8-89e231979167,SMMC59293257890885,2025-01-03 12:20:00,2024.94,smith and sons,housing
e9570a2a-f7f4-4477-9802-13baaf6c2278,ZBNS03034711202730,2024-01-20 04:08:34,2263.74,beard-smith,travel
28e60130-2d23-4ed1-bf5d-21f279731ea8,UEHQ59512920722303,2023-11-19 19:30:16,3741.65,serrano ltd,savings
0dd4c0e6-0b09-4fcc-ac34-4cf0ab8e77a1,HLXR23398951113997,2024-09-10 06:35:14,1253.01,avila-ball,education
35a7ac9b-48f9-4d0d-9d3b-c1d3a5159982,YXPZ38792787678236,2024-09-08 14:45:48,2312.91,williams-suarez,healthcare
9de7df7b-5594-452b-805a-8e7e6f46a41f,AURW42296651444865,2023-02-03 01:09:36,4020.46,jackson-allen,travel
74017bb3-c227-4738-a3dc-419dce1e8d1f,OIGA62068148499198,2023-12-23 17:29:24,703.27,"knight, watson and alvarez",clothing
0d6dcb42-bd8b-4603-9abb-574e0b16dac4,WOEB29811300843391,2024-07-19 11:50:56,64.72,"wong, smith and brown",clothing
2875ad5d-2d06-4862-8990-779cecc3b699,JCSW81179633050749,2024-05-12 22:18:20,4152.71,jones and sons,healthcare
83d0bae7-7c2c-4bcf-8770-d18fc9160147,KBJJ32719298028441,2023-09-05 15:28:42,4912.92,"hernandez, hoover and herrera",clothing
3c3c9c08-e523-48a9-9223-d9061db67101,ZZNC69362408851632,2023-05-04 22:55:37,657.92,"rodriguez, spencer and strickland",electronics
946b4482-97bb-4fbf-b1df-c82cb8addf54,HQDG70574103762265,2023-03-10 07:36:47,4119.25,mccarthy-bell,grocery
bf4113cb-32e1-4f17-ab47-ed615372ebed,TIDW52583851635781,2024-07-11 22:45:31,1864.34,jordan llc,food
3ae56c8d-5360-46e7-a5fb-c1c0ad463549,ZDNJ46684713290102,2023-05-04 13:19:55,3153.34,hopkins-fox,housing
3a4fece7-537d-46c6-9c31-aaf3c76aec88,TUDK85118581101460,2023-05-19 10:01:52,3225.2,greene plc,fitness
699fdb02-bcdd-4b48-bcb3-c9fa191abb3d,EGYX53596828901408,2024-08-17 01:52:40,2913.71,"reeves, ruiz and davis",food
e43081aa-6022-43ff-b330-4e33deb0de7d,DEWH56316766027168,2024-11-30 17:15:13,1297.81,murphy-brown,shopping
95c89b2d-7892-4145-92d2-d7e6387d5add,SFOQ88478718193834,2024-10-03 00:44:45,4064.67,hobbs inc,transport
6f94da50-e3f7-43a7-8de9-2f1b7c0224e5,PVOX05104730802821,2023-06-12 16:10:33,113.89,"smith, acosta and hall",healthcare
9c03d65c-ed8a-428c-b756-999b251adf0e,GDWC48241430444697,2024-06-09 12:11:40,327.04,ruiz-cummings,savings
5f9cb7e0-6328-443e-ad95-63ed747a4829,RUSJ25963490019768,2024-11-22 21:07:31,4512.97,miller and sons,grocery
31b42308-b846-4413-b52e-761322eb69b1,XXTH34500419511303,2023-10-15 23:15:54,2219.94,johnson-shannon,savings
450ab36d-f9be-47f3-9bcc-90fca1cc22d8,AOYM61706166846482,2024-09-22 02:11:25,648.31,"nichols, abbott and anderson",housing
083759f8-2090-435e-95fc-f99133c417d5,ZUAT87284818186969,2024-03-14 05:53:06,4525.86,sullivan-miller,entertainment
47d5ac92-0f45-45da-9194-1591b134b58f,EHYI44055724772139,2024-03-04 13:03:32,4147.63,hopkins plc,electronics
772d416d-da05-42fc-9c71-a82122f1c32b,NGUM20916049417231,2023-11-03 13:02:09,1661.09,lozano-hutchinson,utilities
c2a59d7b-2bd3-4971-ab10-b78675656daf,TACO06686372185893,2023-04-28 06:46:01,218.27,"steele, burns and campos",grocery
4b8fb475-e2eb-42d2-b848-52b657f498e0,LQIX04705712656564,2024-05-20 23:22:02,2307.67,smith-adams,food
cb68a34e-ca1f-4ff2-a823-442c9a87e357,DVNK66671571112070,2023-07-19 14:19:45,844.11,mcdowell group,housing
e7d3f770-9c8d-4ade-b3e8-16b5a353ea98,DQWV05893596792625,2024-03-27 23:30:07,2871.55,hubbard plc,food
8d8164b0-f85a-4287-93ff-c45f2b80e44a,XKEL76150335984808,2023-08-22 20:37:38,4109.32,bowers-jones,food
6964eb16-1623-4e87-bacd-c514dae18b28,NCQN83043422997853,2023-04-27 07:26:40,1978.02,"obrien, frye and kelly",healthcare
dcb913b4-7d3d-46ca-8592-a38fdb62a1f7,EDWW01339893090400,2023-11-09 11:02:39,152.26,dyer-lara,education
7936931e-9771-480b-b768-c85bfee3dbaa,HPNL84901405650257,2024-07-26 02:23:49,3417.65,keller-henry,shopping
03b68657-4777-4e21-b677-a166d644e9ae,RPBV90959027990463,2023-08-31 15:51:37,868.17,williams and sons,utilities
df629d0c-bc76-47a0-ad98-a416bae27198,MTCY99183864883626,2024-04-02 17:57:43,1077.51,wilson-moore,housing
6f2aec8a-53c9-4acb-bf71-e1ae3f24ba6a,SNCN36771775296942,2024-12-10 03:48:23,939.82,"norton, adkins and vargas",food
ed6f4ee3-e44e-4cd1-b8ef-a3bc9457f388,WMTD54897881412452,2024-01-04 11:31:27,1402.87,leon ltd,fitness
e9ebd446-2622-40d6-b23d-9820977e5877,ZOYP05087550562448,2024-04-12 03:00:17,4417.7,valdez group,fitness
6af31899-014c-43a1-a5f3-d46692de0df8,CRXZ88678950139193,2024-03-24 15:53:12,178.07,chan-mejia,electronics
fdc419b2-0a41-4919-8b52-46f3faed5777,QOBO41420134984382,2024-06-08 00:09:10,3097.79,"meyer, hill and murray",fitness
81145252-c4c3-4368-bbc5-1a50787cb0d3,RVYC40462478635723,2023-09-16 20:20:21,1232.69,allen group,education
64f22a7c-87f7-47fa-acfa-855f089b5b49,NVFP33089034544684,2024-01-29 03:29:18,1479.05,frey llc,grocery
b257e257-cc4a-402c-8f49-94e07ab16533,ZHYF10954968617730,2024-05-27 22:19:07,2062.9,garrett ltd,housing
7ecb002e-73d3-428c-9916-79d3d24025ea,ZPSA99199846761709,2023-08-08 08:52:44,2755.69,medina group,housing
c0c9c3ed-8ef9-4060-9545-7c643d922952,SLDC03562576210902,2023-02-12 06:20:14,309.59,stevenson-powell,fitness
68181f5b-bb56-488b-b172-ec53032e2730,QALO95500044415663,2023-04-20 00:18:51,1402.48,cross-mcintosh,entertainment
5bc07988-21f9-49e9-b7cf-45f6f32ede3c,BLXO27562202175892,2024-03-29 12:08:40,690.49,reed llc,housing
ffbb4bcc-a5cb-4f6f-bd33-31644bb8ebe2,RGSW05370137607203,2023-03-09 14:02:17,1001.29,harris-anderson,utilities
ab45eaf0-7ad3-4e2a-8413-ffc7173a0c96,EXIQ93237756779466,2024-01-31 21:06:46,4423.84,underwood plc,electronics
75938f5a-b40b-4353-a96b-e9034e09c596,RKGF41484268988077,2023-12-04 15:22:49,2631.44,"lee, bennett and lopez",grocery
956abfdf-bf4e-4e46-9204-79cedba0c89e,LPUJ65857856451924,2024-02-29 13:15:03,3155.62,"harper, riley and lozano",food
76b90472-7470-424c-b9f6-b641063ff61e,EOSH46829851652287,2025-01-19 23:13:33,4011.83,"cox, odonnell and davidson",shopping
b400a5e1-dfcb-421b-a37c-db55c596fab7,GKDC87786341448777,2023-04-19 23:43:46,3975.26,walter plc,transport
df1e04cb-ca34-4e3c-af58-9a8167c5b29b,JONY39710318872779,2023-07-18 05:45:56,4947.07,becker inc,travel
b432ece9-76dc-46b5-a076-aed65ed3e00e,NBNV88867420505784,2023-02-05 07:29:56,3910.67,higgins-harris,entertainment
a0970ff4-dc42-4980-8059-5e29a226a75b,MFEC63465186515312,2024-07-12 10:23:57,1798.76,brown-holland,shopping
b0d508a9-e4b8-4e89-a287-729e12194d94,CJCV38298790868651,2024-08-25 08:04:05,2724.87,williamson-wilson,grocery
4bed523c-085f-44d1-87ea-651b5539562b,UINN01705939670155,2023-03-15 14:43:45,2425.97,taylor-clarke,utilities
b2b3bb39-4510-4aad-80bd-44c06d07ee0b,WFFM41246552957873,2024-12-18 19:17:45,4563.82,lamb-jensen,transport
93423b4f-8add-46f9-9ccc-e19ff2335074,KDMR32022711318002,2024-09-26 08:17:21,2514.45,"castillo, higgins and hernandez",grocery
af4637b3-c9a6-4c37-b507-8c5dcb62f5b6,CXIT80084755577343,2023-01-24 10:54:47,1944.96,reeves group,shopping
55f01600-e17f-448d-9ed6-270514b9bb4d,ERFH91321836694983,2023-07-21 11:19:18,903.18,hubbard and sons,travel
83c5c510-0e08-4343-aea7-7ea8bc5ad195,LSQU08469873297584,2023-10-01 19:55:24,1597.79,johnson plc,shopping
5d2e7b90-acb6-4e81-a8f6-0796f200a32c,YKNE71370244698459,2023-11-19 01:42:23,1099.01,"estrada, lam and khan",savings
620956a8-1c68-4db0-8d33-3496e3528539,RTXA90660947830626,2024-07-01 02:07:17,4479.35,richardson-spencer,electronics
0a76bd91-9e7f-47a7-b721-5daa5d975cdc,JMXK88998724446312,2023-03-28 05:49:18,3893.8,miller-frank,savings
a5eea4a2-2cde-431f-9dce-8d9b5d96120d,XQVI20927493909811,2023-08-13 13:09:03,297.66,martinez and sons,food
8f8dd995-1127-4cb2-b472-99b68f0ce422,EEBF15128513684054,2024-04-30 14:01:35,4957.7,gross group,food
236e9007-3468-4b6e-8609-0b78b5971e43,DWMV52370087775190,2024-11-26 02:32:02,2649.51,hughes-ross,education
8a257159-3d17-4879-95bd-f39efb334e61,YBGF26073478432674,2024-08-16 18:49:12,3835.38,schwartz-tran,shopping
bcc4f087-7a7e-4c31-a627-61671d121daf,RJNI31032338543767,2024-05-21 10:43:30,4998.03,cook-aguirre,grocery
df02774d-9482-442f-8095-3c13f06bffa4,HBXL85821964599682,2024-06-07 10:53:29,4870.03,"adams, preston and lindsey",transport
c0cffa73-35b5-4ec5-b3ed-8f33f587d26d,EIGC21255889839230,2024-05-29 05:01:46,505.17,diaz plc,healthcare
5209eaab-39b6-410e-82c9-6b28beb96a4a,PRDI12570670779244,2024-07-01 01:06:49,3286.04,"rose, gibson and mcgee",food
80e9b300-4471-4067-a5de-f08e5a4b4fdb,WKJX75971131568731,2023-08-05 21:29:49,1336.3,holt-ramirez,shopping
0df1172a-46f2-4f38-ac45-1540ae2356f3,VBEJ26459639468458,2024-08-09 06:26:11,4082.34,franklin-smith,electronics
73d12f3e-5860-44f4-9f70-b9511038f676,GWDZ09035858726327,2024-12-23 11:18:00,4586.71,shields-scott,fitness
d45e087f-86d4-4ba8-805f-08927c795dd9,LBFP19264210238728,2024-12-04 20:31:02,284.26,hensley llc,fitness
882ae449-b5b7-4c24-b85c-a87b1f69e2b1,RAPH66497069599019,2024-05-02 20:41:25,4981.98,perez-evans,utilities
e6426f0b-8869-472a-934c-0a09ada59cb2,MVUI33562395021118,2023-05-30 23:14:55,1100.96,lucas-allen,entertainment
5e3ece60-9ef6-499f-b3b4-daf34ad1d634,PAVB00822205322089,2023-06-17 17:13:24,4233.29,"huber, edwards and valenzuela",education
b177116d-f203-4633-ac5d-d02dccc67ffd,HSWL60898046617101,2025-01-14 12:10:31,3987.97,mann-cabrera,fitness
e214d458-f0dd-4de0-ba63-bde0cf0d3f06,JPRF47599117390665,2023-11-26 17:43:04,1777.25,simmons ltd,shopping
e24c724b-e453-44c2-b037-f0b710ccf85f,BXMQ88576027316035,2023-04-22 11:54:11,4196.92,chase llc,utilities
6403c4bc-1486-4c2d-9659-ddcc75373d14,BEWJ50632705241694,2023-04-25 06:57:30,4226.88,jackson-floyd,fitness
f5504c52-49d2-4ac0-adc6-9c90e5dfc7af,YYUX56468667646914,2024-12-17 07:19:16,884.62,"cook, rosales and stokes",education
2a2e1e6a-1bff-46f4-93b2-d1abf4e580aa,FWQJ00001374378471,2024-10-05 20:01:33,2964.63,"burnett, long and williams",food
25e050f6-b273-493c-9cad-a48a46a42ee1,AYPH82322583376223,2024-06-10 04:53:38,4032.02,smith llc,entertainment
344a21b7-dfff-4cea-a687-0a987f0f6662,XHIK01541776578661,2023-12-17 15:45:16,3489.64,roth-spencer,entertainment
05cf079e-a095-4c4d-b3bd-2348854bc8fa,BWUB00591186247939,2024-01-13 08:54:34,4570.33,"williams, torres and blankenship",savings
aeb1fcd3-f836-4a87-aaa2-25714b0d2716,GUGJ89140269631555,2024-02-02 07:17:18,145.89,"rodgers, silva and hill",shopping
7951d52b-21cc-4ba7-ae85-4c728a9b7b20,VQBU08757575131838,2024-09-21 19:11:44,3504.3,"george, kirby and griffin",savings
bcda835f-71a0-4ff8-ab8d-a34058c158e2,EGPB84446850138138,2023-08-10 22:34:04,4738.06,roberts-adams,electronics
3066478c-4aa0-4842-857f-dd20a50a0a29,LWVJ18429326457017,2024-01-04 05:03:49,2820.21,obrien group,healthcare
cd4f2875-df2d-4f20-85a4-3113101d759e,ZOHH70106536054971,2025-01-06 06:54:15,2817.73,morris-anderson,education
8505d91d-f28b-4fb9-95bf-1edb3b79da1e,FPSH10826277569990,2024-10-11 08:25:36,945.23,"mitchell, patel and lester",electronics
9425fc3a-6964-4112-95fc-0f2ba50939f1,NWAJ18696095661182,2024-01-19 02:29:36,4940.09,valenzuela-kramer,savings
c96d525e-a563-4cf4-a7df-eb9257c13f7e,RSEC07586435830975,2023-07-02 02:43:43,4408.72,bradley-hoffman,grocery
aa757eeb-97e6-42d6-bc74-38955388d128,HGWM31492896918617,2023-03-16 19:49:33,2463.67,scott-medina,fitness
8c68720e-d787-463d-87b8-f95cb265a6c2,KUMR63454964220699,2023-07-12 22:17:42,1548.72,ross group,electronics
913767ab-4dd8-4715-b53f-f3e271fc5136,VEKY58300358087563,2024-05-31 19:53:36,2454.73,"palmer, jones and carter",healthcare
4e7674e9-ca12-4a49-a5f5-cdc821c7c0f6,IXJT10885348831927,2023-07-06 16:18:12,455.84,copeland-adams,shopping
3a0e618f-428f-4941-8a0d-72ce2bf6f6c4,XFOZ78340793281816,2023-08-17 03:26:17,1166.95,"silva, herman and day",electronics
49c3f48b-f881-4f18-9f34-fd6c7bf75b57,VPCP71103402073617,2024-07-31 02:29:01,1097.95,"larson, baker and holland",grocery
25f98046-0c1d-480e-9873-9636c50e5194,JKOY41791848000001,2025-01-03 01:59:36,2634.61,"christensen, reeves and lambert",healthcare
f4ca6e70-74b7-49ec-88cd-42c05a66219e,HHBV21489040113921,2023-04-03 23:41:18,8.41,"martinez, williams and miller",education
29298691-ec93-443d-9e5e-8cfe2a96c526,LVUR19277244376456,2023-04-11 09:14:28,4589.89,bates-aguirre,grocery
2ea9ef6c-4905-4b93-890a-83b4b639529e,CQXX46891583365974,2024-01-30 04:57:18,1011.31,hall group,food
b546c5c0-d6de-40c5-ace4-599df92408c3,PBUS14871929083382,2024-09-28 14:12:13,656.8,wells-garcia,education
cb618d75-aa96-4dfb-a79b-265ab15f3994,XMLN19789681266699,2024-11-11 02:42:27,3586.1,arnold ltd,fitness
1dee4b6d-3ce7-4d1e-a947-fd26274ac7a7,DMXS92770866574865,2023-02-25 18:47:13,4594.31,"trujillo, miller and pineda",education
931414e8-510e-441f-be67-e8e90a88e6ca,TOOV59776738007506,2023-05-14 21:22:59,4222.2,"fritz, villarreal and jones",education
5ea2d56b-42aa-4bc7-b0de-13fc2060917a,QEGU37339347412678,2024-10-14 23:28:25,1621.33,"brandt, underwood and dixon",healthcare
b506c24d-8fff-49f7-b485-0fcd2f3b2b18,QMKO07385460521732,2024-01-19 00:02:08,114.45,turner group,fitness
fa5fafdb-5123-49fa-aa61-b32f08e1624e,CHGA58789288022955,2023-05-05 12:07:53,2935.11,"campbell, maldonado and brooks",shopping
72cc3fc5-5f77-4a7a-a5df-ac0758065bae,YYPM93088837079919,2024-04-04 08:12:29,4586.53,bell group,fitness
889cd33d-299f-4f30-b9b8-1e658a34b26b,ZXAN23154344919747,2024-08-03 23:26:29,3872.96,bishop and sons,clothing
06617f95-eba1-4fa8-9f19-f85b4d330569,AURJ86711724985963,2024-08-17 18:09:13,4233.17,"clark, smith and diaz",travel
c4bd9b59-7fd9-496f-ae5a-88566791659c,IGNL09416267240896,2023-08-03 03:08:30,4304.04,strong llc,healthcare
ed850a6d-7542-4851-b2a2-4da42537e0d6,FRVP01321566701918,2023-10-06 13:40:07,4802.99,rosario and sons,savings
f85bc2d3-0119-4e6d-a7f3-1b7851f9cd77,ODOD04599920718980,2024-08-11 08:23:06,1871.09,snyder plc,food
81e58eee-f9c0-4d4d-8bd0-3267bd0e01ce,EFCH18960503461173,2023-10-20 05:00:01,4709.91,carey-nguyen,electronics
4ba99d78-b498-45d0-a5b1-c79954cecee7,JCPW41465545123355,2024-04-08 05:59:58,1981.0,"turner, morales and moore",grocery
f83811c5-4a32-4d2a-a55e-c749795235ad,SCNZ49156630363386,2024-01-23 12:05:55,509.66,williams plc,education
fe7b178d-fb0e-4c28-8110-bcfef1aa9ba0,WJQM50074435250191,2023-07-28 13:11:46,1512.32,bowers-mays,food
ccb1063d-25a7-4338-aab9-278d92dfcf99,NLHM47066967781341,2023-05-21 07:45:31,686.58,"clements, logan and martin",grocery
ec1b55dd-e829-46cf-ba81-d86090b3032d,JZKE44864915350904,2024-09-15 07:12:08,791.73,alvarez and sons,clothing
1cc0b764-b06b-4fca-96b4-05d7712dd406,GLXY18406392946513,2024-07-08 01:25:07,4743.72,gonzalez llc,travel
0a42be3f-e671-4582-ba9e-8394bb4ccb14,EOCB04991264384709,2024-02-18 16:05:14,3960.25,"cohen, stewart and berg",entertainment
1deb979d-8d0b-46d7-ad91-f45623b13ebd,RDSZ20509163392362,2024-08-28 17:55:22,4803.51,chang-riley,electronics
9e15ebcc-66d1-47f6-8659-010a4ede79b6,KSHE86571192491283,2023-11-25 17:08:23,3247.66,perkins-miller,grocery
5b7e24ca-722b-4439-b869-d3c9d743b5a8,AANF38183924516791,2024-03-22 13:40:48,875.14,"miller, villegas and brown",shopping
9bafcc20-0e16-4f3f-938c-c0ca17acd7e9,POMD96079117292335,2024-11-08 02:13:12,4843.87,howard-mcdonald,transport
86c45e42-955b-4346-b1f5-5560a42d10f5,SDHX35315356287245,2024-01-31 21:53:55,3469.33,johnson-robinson,electronics
c4605896-ef87-4f0d-8802-2f8e38de6b6e,WUAY40941477168289,2023-03-12 08:08:04,4644.58,"smith, torres and johnson",transport
15661feb-05c5-4f8d-b21a-6c3f47263c24,RFCR24468216362970,2024-01-23 04:28:57,3936.02,watkins ltd,transport
ad5406bc-7209-4a7b-9975-a56289d56357,GQNU47322322426378,2024-06-11 22:26:31,1120.07,taylor group,entertainment
f9d09e26-165e-45b5-b526-d3b0abeb35d1,XGMQ12541452878475,2024-02-12 13:08:36,2946.81,robinson llc,clothing
7d8f2350-31c7-4a44-a4f8-f226830481c2,TAII74176434410579,2023-09-21 11:07:44,880.88,ortiz and sons,travel
82f552c8-9ae6-4149-9a69-78cf51589375,JVXB65253293244483,2024-09-03 13:28:54,1537.58,"jenkins, harris and smith",transport
aab133ba-e88f-4ab5-8e59-22e9f182cdf7,IXLD99550897754728,2023-03-06 14:00:39,3444.05,olson-wells,entertainment
b74966cb-25df-48fa-a5c6-5c7b5c6ebf5a,ZDXK70662501622043,2023-06-13 01:23:19,641.11,wang group,housing
62d846d0-5ea0-41cd-ad79-d8bfda92e740,VOOD49487248492615,2024-10-10 17:50:14,3645.51,church-williams,utilities
584cb0f7-48de-48be-831e-ef965f71dcc4,FQYV30568208082078,2025-01-17 19:01:18,4744.2,williams ltd,entertainment
72114575-fa3e-4d03-8ede-ae5f59f2674c,ATQQ22092521094235,2023-08-17 07:41:44,4743.75,wilson-miller,grocery
3737cc38-166c-4d33-8f9f-dc15dfd23d15,VIPS13027929902510,2024-02-17 22:09:12,1961.05,"jackson, ball and graham",healthcare
bdd4c1f2-71b8-4ce0-a347-2e25ba5498fd,AZVF27982579988359,2023-06-20 15:26:02,4971.44,harris group,electronics
7147f758-cdbe-4548-aa65-66e8fe1ad905,WZXV43260322408077,2024-05-01 03:35:43,4826.09,thomas-madden,grocery
ba5e4066-ce40-424a-a9ee-29f449e3eb48,UBAH78171506852460,2024-04-22 14:11:01,166.75,"grant, yang and cain",grocery
ba85e403-6c80-444b-a5d1-36e2f8698e93,QQRZ95920851512286,2023-04-20 16:31:59,3013.93,frazier ltd,education
d5e4157d-23ba-4528-aa08-9aa0e57c5c02,MBAS99749411715903,2023-05-11 00:12:20,4605.59,tran-jordan,healthcare
24c58b47-1609-44d1-9912-509096516ec2,MJQX73725901259968,2023-02-19 03:52:41,4837.82,ryan-jones,housing
fd06a179-7980-4efa-8da0-8e483531518a,IQWG43297867154295,2024-10-26 05:45:14,1108.37,english llc,healthcare
55dddf38-fc94-44ae-867a-211ade162c17,VTTY57194770071910,2023-11-27 16:29:13,2829.92,"stark, murphy and rogers",healthcare
9736bb4f-f5c8-4e3c-aee3-1d4710ecf6ae,HLGH63592172340515,2024-06-24 21:53:46,4683.76,reynolds-watson,fitness
01b1c626-16a4-4bfa-a032-9ee6c190b0cf,KRXR66314387061154,2023-03-21 09:31:46,707.51,"walker, smith and jenkins",savings
45f8e14d-ea16-4e6e-a388-ca3268d26992,EDDW88959491926595,2024-06-30 00:09:02,3727.99,"alexander, castro and jones",healthcare
764d7e7c-8e49-40f9-acc5-c9de6a1d9731,DPGH66648143137400,2023-10-10 09:15:50,1193.79,liu group,transport
ea350f17-c157-4761-9162-f6dbb5d2bf7f,WCSR01106382244326,2023-10-11 18:34:38,4911.99,bates and sons,clothing
d5108bc0-2f9e-4ddb-b302-8b32230da680,LYIS51898197855179,2024-12-30 00:49:54,843.6,"hill, ponce and saunders",transport
7d9704fe-8dca-4908-8a1a-421961bba5fb,DLJH69803459489304,2024-05-05 13:16:53,4427.17,stevenson group,education
4d4f6814-d385-4240-92a2-f8390acfc6ac,TIBQ09100695698198,2024-02-26 12:34:30,448.19,bradford plc,fitness
7e7d5e88-4dcd-4534-95d0-3545d5a76023,WGGG16792664030750,2024-04-18 18:19:02,3546.28,stephens and sons,shopping
397a284f-76a4-479b-bd67-34588f2d0b17,KSSS06408106710917,2024-08-21 03:05:12,3197.32,ellison plc,transport
276e1d67-00a0-486e-8a8d-5d5a06defca8,TMLD05920865374945,2023-06-15 11:36:51,4433.83,"ward, taylor and yates",housing
a3fb6d0b-f4be-48b4-8cd7-e6f7433ecd2c,WLWR39318566549347,2025-01-15 20:18:20,2235.92,"thomas, boyd and gibbs",fitness
1fca0f16-78f8-455f-a2f5-a68bd590f435,QDZE68881078632019,2025-01-11 20:12:51,1329.74,martin plc,travel
